target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	3.13722	0.110213
h1SMnT0035429.1	433	234	48	5.32549
h1SMnT0035428.2	1171	972	25.9445	0.692969
h1SMnT0035430.1	225	36.3941	2	1.4267
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	6.76744	0.0352305
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	3	0.161253
h1SMnT0035364.1	3295	3096	0.639075	0.00535901
h1SMnT0035365.1	822	623	2.46148e-06	1.02575e-07
h1SMnT0035366.1	3294	3095	242.664	2.03553
h1SMnT0035367.1	2210	2011	0	0
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	0	0
h1SMnT0035370.1	1798	1599	0	0
h1SMcT0023064.1	649	450	12.6182	0.727979
h1SMcT0022911.1	964	765	182.364	6.18887
h1SMcT0022912.1	1707	1508	2.77816e-05	4.78288e-07
h1SMnT0035348.1	2018	1819	154.991	2.21212
h1SMcT0022995.1	1592	1393	222.544	4.14761
h1SMnT0035349.1	581	382	7.29315	0.495662
h1SMnT0035350.1	437	238	7.98073	0.870561
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	1.84989	0.02983
h1SMnT0035408.1	676	477	0	0
h1SMnT0035149.1	469	270	3.06131	0.294359
h1SMcT0022739.1	1385	1186	2.21425	0.0484702
h1SMcT0022740.2	1315	1116	139	3.23359
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	87.6821	0.469647
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	5538	681.404
h1SMnT0035251.1	2625	2426	5.07537	0.0543139
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	593	18.5263
h1SMnT0035254.1	593	394	2	0.131786
h1SMcT0022933.2	2471	2272	1217.26	13.9094
h1SMnT0035255.1	3386	3187	133.56	1.088
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	2	0.0588702
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	2.10958	0.029814
h1SMcT0022886.1	479	280	1	0.0927205
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	0	0
h1SMnT0035139.1	2159	1960	0.000137608	1.82272e-06
h1SMnT0035140.1	538	339	0	0
h1SMnT0035141.1	3293	3094	1.40312	0.0117736
h1SMnT0035142.1	363	164	44.5616	7.05425
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	776.26	30.1693
h1SMnT0035175.1	3291	3092	0.131066	0.00110049
h1SMnT0035176.1	363	164	44.5616	7.05425
h1SMnT0035177.1	2432	2233	0	0
h1SMcT0022892.1	2757	2558	1030.86	10.4625
h1SMcT0022664.1	1587	1388	19.6106	0.366804
h1SMnT0034919.1	1713	1514	28.8947	0.495479
h1SMcT0022665.1	9704	9505	12.2614	0.0334906
h1SMcT0022666.1	7223	7024	0.0112195	4.14691e-05
h1SMcT0022667.1	10811	10612	31.428	0.0768871
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	19.7258	0.548891
h1SMnT0035104.1	1776	1577	302.204	4.9751
h1SMnT0035105.1	369	170	0.000306995	4.6883e-05
h1SMnT0035106.1	677	478	4.3886	0.238359
h1SMcT0022811.1	4196	3997	4.33686	0.0281693
h1SMnT0035107.1	906	707	30.8902	1.13432
h1SMcT0022812.1	3862	3663	0	0
h1SMnT0035108.1	942	743	66.1494	2.31138
h1SMnT0035109.1	1235	1036	0	0
h1SMnT0035110.1	557	358	0	0
h1SMnT0035167.1	426	227	35.619	4.07371
h1SMcT0022861.1	1552	1353	82	1.57344
h1SMcT0023025.1	1272	1073	66.3421	1.60518
h1SMnT0035154.1	904	705	0	0
h1SMcT0022833.1	1591	1392	438.648	8.18109
h1SMcT0022893.1	2162	1963	0	0
h1SMcT0022736.1	505	306	10	0.848423
h1SMcT0022737.1	1029	830	67	2.09571
h1SMcT0022738.1	1350	1151	11	0.248114
h1SMnT0035322.1	217	32.019	0	0
h1SMnT0035323.1	735	536	0	0
h1SMnT0035324.2	335	136	49.2083	9.3936
h1SMnT0035227.1	1397	1198	0	0
h1SMcT0022909.1	874	675	0	0
h1SMnT0035228.1	568	369	561.693	39.5191
h1SMnT0035229.1	524	325	0	0
h1SMcT0023038.1	2979	2780	1702.74	15.9015
h1SMnT0035422.1	134	11.1029	0	0
h1SMcT0023039.2	1098	899	33.2003	0.958775
h1SMnT0035423.1	937	738	44	1.54785
h1SMnT0035424.1	2291	2092	65	0.806651
h1SMcT0023051.1	1760	1561	5	0.0831574
h1SMnT0035447.1	696	497	0	0
h1SMnT0035467.1	305	106.025	0	0
h1SMcT0022957.1	540	341	16.8722	1.28455
h1SMcT0022958.1	458	259	94.3983	9.46234
h1SMcT0022975.1	1214	1015	0	0
h1SMnT0035371.1	220	33.5881	0	0
h1SMnT0035222.1	841	642	2	0.0808777
h1SMcT0022906.1	785	586	0	0
h1SMnT0034950.1	246	50.8321	0	0
h1SMnT0035278.1	532	333	0	0
h1SMnT0035279.1	127	10.4162	0	0
h1SMcT0022952.1	2293	2094	84.0072	1.04154
h1SMnT0035280.1	972	773	8	0.268686
h1SMnT0035281.1	1330	1131	2.14881	0.0493252
h1SMcT0022934.1	19276	19077	689.643	0.93853
h1SMcT0022898.1	1257	1058	0	0
h1SMcT0022899.1	1154	955	0	0
h1SMcT0022900.1	2875	2676	3.65162	0.0354269
h1SMcT0022901.1	1798	1599	8.52094e-05	1.38348e-06
h1SMnT0035418.1	379	180	0	0
h1SMnT0035419.1	572	373	0	0
h1SMcT0023037.1	4734	4535	93.7466	0.536676
h1SMnT0035420.1	226	36.9844	2	1.40393
h1SMnT0035096.1	559	360	0	0
h1SMcT0022872.1	985	786	0	0
h1SMcT0022814.1	2646	2447	0	0
h1SMcT0022815.1	2022	1823	9.6145	0.136922
h1SMcT0022816.1	3124	2925	18.9164	0.167899
h1SMcT0022656.1	6668	6469	28.3219	0.113663
h1SMnT0034905.1	1057	858	36.0792	1.0917
h1SMcT0022657.2	3525	3326	184.147	1.43739
h1SMnT0034906.1	553	354	0	0
h1SMnT0034907.1	1610	1411	104.015	1.91382
h1SMnT0034908.1	674	475	32.3412	1.76765
h1SMnT0034909.1	344	145	0	0
h1SMnT0034910.1	874	675	31.2106	1.20042
h1SMcT0022658.1	895	696	87.632	3.26879
h1SMnT0035333.1	518	319	0	0
h1SMcT0022983.2	1765	1566	430.355	7.1346
h1SMnT0035334.1	355	156	0	0
h1SMnT0035335.1	347	148	0	0
h1SMcT0022982.1	1733	1534	265.501	4.4934
h1SMnT0035165.1	414	215	0	0
h1SMnT0035166.1	311	112.012	0	0
h1SMcT0022650.1	3691	3492	0	0
h1SMcT0022651.1	3742	3543	0	0
h1SMnT0034903.1	1789	1590	0	0
h1SMcT0022652.1	16757	16558	7.82611	0.0122708
h1SMcT0022653.1	7978	7779	5.58835	0.0186506
h1SMnT0034904.1	2408	2209	0	0
h1SMcT0022643.1	1273	1074	328.473	7.94015
h1SMcT0022644.1	746	547	0	0
h1SMcT0022645.1	752	553	0	0
h1SMcT0022646.1	812	613	0	0
h1SMcT0022878.1	3135	2936	99.5254	0.880059
h1SMnT0035197.1	681	482	3.65558	0.196899
h1SMcT0022879.1	645	446	0	0
h1SMcT0022880.1	1003	804	217.681	7.02909
h1SMnT0035198.1	3014	2815	48	0.442687
h1SMcT0022974.1	15547	15348	1550.11	2.62208
h1SMnT0035321.1	630	431	0	0
h1SMnT0035305.1	1121	922	5.52527e-08	1.55581e-09
h1SMnT0035306.1	1778	1579	64.6277	1.0626
h1SMnT0035307.1	531	332	0	0
h1SMnT0035308.1	1309	1110	4753.73	111.185
h1SMnT0035309.1	1106	907	0	0
h1SMnT0035310.1	1917	1718	220.208	3.32769
h1SMnT0035311.1	1033	834	0	0
h1SMnT0035312.1	3291	3092	0.131066	0.00110049
h1SMnT0035313.1	363	164	44.5616	7.05425
h1SMnT0035314.1	3292	3093	0.237566	0.00199406
h1SMnT0035315.1	1694	1495	938.782	16.3026
h1SMnT0035316.1	2161	1962	1307.01	17.2947
h1SMcT0022894.1	1956	1757	957.326	14.1456
h1SMnT0035285.1	673	474	0	0
h1SMnT0035286.1	153	13.4437	0	0
h1SMnT0035287.1	556	357	2.99666	0.217923
h1SMnT0035288.1	558	359	0.00334128	0.000241631
h1SMnT0035289.4	2122	1923	38.887	0.524999
h1SMcT0022955.1	8642	8443	41.4743	0.127531
h1SMcT0023031.1	565	366	0	0
h1SMnT0035406.1	1639	1440	3.14949	0.0567822
h1SMcT0023032.1	1505	1306	687.633	13.6693
h1SMnT0035407.1	2457	2258	52.7236	0.606198
h1SMcT0022953.1	2474	2275	0	0
h1SMcT0022996.1	3781	3582	115.013	0.833592
h1SMcT0022890.1	1269	1070	134.158	3.25512
h1SMnT0035209.1	395	196	15.9728	2.11572
h1SMcT0022891.1	597	398	2.54206	0.16582
h1SMnT0035210.1	396	197	4.71907	0.621906
h1SMnT0035211.1	681	482	0	0
h1SMcT0022866.1	913	714	20.622	0.749835
h1SMcT0022973.1	3555	3356	742.394	5.7431
h1SMnT0035320.1	1153	954	13	0.353776
h1SMnT0035457.1	224	35.8135	0	0
h1SMcT0023053.1	1061	862	192.222	5.78935
h1SMnT0035458.1	385	186	21.9439	3.06291
h1SMcT0023003.1	902	703	347.909	12.8483
h1SMnT0035361.1	949	750	0	0
h1SMnT0035362.1	212	29.5878	0	0
h1SMcT0023004.1	713	514	1	0.0505092
h1SMcT0022831.1	1756	1557	0	0
h1SMnT0035146.1	130	10.7008	0	0
h1SMnT0035147.1	329	130.001	0	0
h1SMnT0035148.1	441	242	0	0
h1SMcT0022832.1	1390	1191	167.849	3.65882
h1SMcT0022887.1	2842	2643	0	0
h1SMnT0035207.1	381	182	0	0
h1SMnT0035182.2	1784	1585	14.7953	0.242342
h1SMnT0035183.1	1315	1116	6.86316	0.159659
h1SMcT0022782.1	1579	1380	1368.68	25.7488
h1SMcT0022783.1	924	725	4.81642	0.172473
h1SMnT0035061.1	497	298	0	0
h1SMcT0022784.1	1038	839	0	0
h1SMcT0023060.1	799	600	0	0
h1SMcT0022856.1	689	490	2	0.105966
h1SMcT0022857.1	1071	872	9.38652	0.279462
h1SMcT0022920.1	6196	5997	244.201	1.05718
h1SMcT0022921.3	1402	1203	0	0
h1SMnT0035006.1	4147	3948	0	0
h1SMnT0035007.1	2193	1994	1	0.0130199
h1SMnT0035344.1	214	30.5332	0	0
h1SMnT0035122.1	651	452	53.5892	3.07803
h1SMnT0035425.1	499	300	0	0
h1SMnT0035426.1	325	126.002	0	0
h1SMcT0023008.1	2256	2057	1746.87	22.0476
h1SMnT0035372.1	309	110.015	0	0
h1SMnT0035373.2	2430	2231	137.57	1.60088
h1SMnT0035343.1	112	9.1809	0	0
h1SMnT0035317.1	961	762	5.15375	0.175591
h1SMcT0022971.1	1182	983	60.7617	1.60476
h1SMcT0022823.1	2805	2606	203.041	2.02276
h1SMnT0035111.1	308	109.017	0	0
h1SMnT0035112.1	328	129.001	4.45564	0.896706
h1SMnT0035113.2	311	112.012	0	0
h1SMnT0035114.1	344	145	0	0
h1SMcT0022964.1	936	737	46.3845	1.63395
h1SMnT0035299.1	1331	1132	5.40977	0.12407
h1SMnT0035300.1	364	165	2.15966	0.339809
h1SMnT0035301.1	468	269	31.9314	3.08177
h1SMnT0035302.1	423	224	6.99898	0.811186
h1SMcT0022965.1	2342	2143	2.72347	0.032994
h1SMcT0022819.1	1349	1150	0	0
h1SMcT0022820.1	936	737	0	0
h1SMcT0022821.1	419	220	0	0
h1SMcT0022822.1	1557	1358	687	13.1338
h1SMnT0035030.1	1039	840	0	0
h1SMcT0023066.1	1434	1235	0	0
h1SMcT0023067.1	862	663	6	0.234948
h1SMcT0023043.1	1562	1363	6.68463	0.127326
h1SMnT0035101.1	350	151	4	0.687728
h1SMnT0035468.1	109	8.96629	0	0
h1SMnT0035469.1	545	346	2	0.150068
h1SMnT0035470.2	1927	1728	29.9096	0.449366
h1SMnT0035471.1	816	617	8	0.336619
h1SMnT0035472.1	1172	973	18.3181	0.488768
h1SMnT0035246.1	1140	941	5.43749	0.150018
h1SMcT0022926.1	1584	1385	0	0
h1SMcT0022927.1	1968	1769	5.70246	0.083689
h1SMcT0022928.1	780	581	0	0
h1SMnT0035247.1	2313	2114	22.1218	0.271675
h1SMcT0022929.1	1978	1779	0	0
h1SMnT0035248.1	2480	2281	0	0
h1SMcT0022930.1	1645	1446	0	0
h1SMnT0034948.1	1210	1011	32.1368	0.825251
h1SMnT0034949.1	1289	1090	0	0
h1SMnT0035257.1	2784	2585	0	0
h1SMcT0023023.3	2041	1842	1646.44	23.2054
h1SMnT0035401.1	394	195	1	0.133137
h1SMnT0035332.1	113	9.25461	0	0
h1SMcT0022767.1	2722	2523	93.6973	0.964148
h1SMnT0035038.1	911	712	7	0.255242
h1SMnT0035102.1	814	615	0	0
h1SMnT0035103.1	354	155	0	0
h1SMcT0022809.1	2070	1871	4688.65	65.0591
h1SMcT0022810.1	1258	1059	99.952	2.45036
h1SMnT0034938.1	1253	1054	1302.66	32.0866
h1SMnT0034939.1	367	168	0.0938297	0.0144999
h1SMnT0034940.1	538	339	180.437	13.8185
h1SMnT0034941.1	1358	1159	0	0
h1SMnT0034942.1	363	164	44.5616	7.05425
h1SMnT0034943.1	3291	3092	0.131066	0.00110049
h1SMnT0034944.1	819	620	0.000875916	3.66779e-05
h1SMnT0034945.1	1777	1578	139.718	2.29869
h1SMnT0034946.1	565	366	0	0
h1SMnT0035409.1	285	86.2066	0	0
h1SMcT0023034.1	1780	1581	60.0645	0.986325
h1SMcT0023035.1	984	785	23.8953	0.790272
h1SMnT0035097.1	1121	922	2	0.0563162
h1SMnT0035098.1	441	242	0	0
h1SMnT0035099.1	936	737	31.4877	1.10919
h1SMcT0022803.1	2566	2367	121	1.32715
h1SMnT0035100.1	1483	1284	9.78032	0.197752
h1SMcT0022963.1	675	476	4.02497	0.219528
h1SMnT0035385.1	469	270	0	0
h1SMnT0035392.1	1159	960	114.926	3.10801
h1SMcT0023020.1	1397	1198	231.644	5.01994
h1SMcT0023073.1	1004	805	15.9064	0.512992
h1SMnT0035475.1	363	164	0	0
h1SMnT0035466.1	166	15.584	0	0
h1SMcT0022905.1	925	726	45.7743	1.63689
h1SMnT0035225.1	548	349	8.9532	0.666019
h1SMcT0022907.1	1385	1186	12.3365	0.270049
h1SMcT0022989.1	1264	1065	60.7371	1.4806
h1SMnT0035355.1	320	121.004	479.627	102.906
h1SMnT0035356.1	286	87.1877	3299.58	982.51
h1SMnT0035357.1	450	251	9350.26	967.128
h1SMnT0035135.1	266	68.0394	0	0
h1SMnT0035172.1	307	108.019	0	0
h1SMcT0022806.1	1059	860	2.82049	0.0851452
h1SMcT0022807.1	3774	3575	0	0
h1SMcT0022808.1	3496	3297	187.621	1.4774
h1SMcT0022913.1	829	630	0	0
h1SMcT0022914.1	1915	1716	4.51985	0.0683818
h1SMcT0022915.1	1230	1031	0	0
h1SMnT0035233.1	829	630	258.357	10.6467
h1SMcT0022923.1	2315	2116	0	0
h1SMcT0022924.1	1422	1223	3.5895	0.0761976
h1SMcT0023045.1	526	327	34.1689	2.7128
h1SMcT0023046.1	2603	2404	59.1574	0.638865
h1SMnT0035436.1	398	199	0	0
h1SMcT0022760.1	1564	1365	0	0
h1SMcT0022761.1	466	267	1.31695	0.128054
h1SMcT0022762.1	667	468	0	0
h1SMcT0022763.1	1224	1025	0	0
h1SMcT0022764.1	1118	919	4.56584	0.128985
h1SMcT0022765.1	3741	3542	0	0
h1SMcT0022766.1	476	277	0	0
h1SMnT0035377.1	582	383	0	0
h1SMnT0035378.1	376	177	0	0
h1SMcT0023011.1	875	676	0	0
h1SMnT0035379.1	1105	906	1	0.0286554
h1SMnT0035380.1	447	248	14.8743	1.55711
h1SMcT0023012.1	3189	2990	48.4577	0.420752
h1SMnT0035381.1	433	234	255.24	28.3183
h1SMcT0023013.1	961	762	36.8745	1.25633
h1SMcT0023014.1	767	568	0	0
h1SMnT0035382.1	510	311	0	0
h1SMnT0035383.1	348	149	499.207	86.9817
h1SMnT0035384.1	226	36.9844	0	0
h1SMcT0022895.1	509	310	6.13927	0.514149
h1SMnT0035212.1	281	82.2997	0	0
h1SMcT0022896.1	830	631	205.32	8.44765
h1SMnT0035213.1	518	319	0	0
h1SMcT0022897.1	2388	2189	56.2648	0.667306
h1SMcT0022825.1	1188	989	387.11	10.1618
h1SMcT0022826.1	450	251	0	0
h1SMcT0022827.1	2407	2208	1237.99	14.5563
h1SMnT0035224.1	1281	1082	24.2341	0.581479
h1SMcT0023072.1	1689	1490	101.262	1.76439
h1SMnT0035474.1	432	233	2	0.222848
h1SMcT0023068.1	850	651	16834.7	671.364
h1SMcT0023069.1	676	477	29773.2	1620.47
h1SMcT0023058.1	1050	851	1540.6	46.9997
h1SMnT0035461.1	333	134.001	1	0.193744
h1SMnT0035462.1	313	114.009	1	0.227716
h1SMnT0035463.1	1094	895	126.639	3.67348
h1SMcT0023059.1	1333	1134	62.5225	1.43139
h1SMnT0035464.1	389	190	0	0
h1SMnT0035465.1	2164	1965	13.0578	0.172521
h1SMnT0035386.1	1332	1133	23.6713	0.542408
h1SMnT0035387.1	1556	1357	35.3287	0.675899
h1SMcT0023018.1	886	687	640.535	24.2058
h1SMcT0023019.1	741	542	271.676	13.0133
h1SMcT0022969.1	1378	1179	3.46865	0.0763802
h1SMnT0035303.1	320	121.004	0	0
h1SMcT0022970.1	1801	1602	17.4004	0.281988
h1SMnT0035245.1	718	519	1.62775	0.0814243
h1SMcT0022925.1	1920	1721	998.058	15.056
h1SMnT0035456.1	418	219	15.2712	1.81035
h1SMnT0035223.1	152	13.2996	0	0
h1SMnT0035437.1	2980	2781	60.8536	0.568092
h1SMcT0023047.1	1942	1743	2196.52	32.7169
h1SMnT0035438.1	272	73.6504	0	0
h1SMcT0023062.1	2642	2443	27.4855	0.292088
h1SMnT0035326.1	303	104.031	17.7926	4.44028
h1SMcT0022978.1	840	641	1	0.0405019
h1SMcT0022979.1	1317	1118	3.80172	0.088282
h1SMcT0022980.1	744	545	101.283	4.82475
h1SMnT0035067.1	1332	1133	5.68877	0.130354
h1SMcT0022788.1	758	559	0	0
h1SMcT0022654.1	1219	1020	0	0
h1SMcT0022655.1	4783	4584	19.7485	0.111847
h1SMcT0023052.1	2499	2300	442.831	4.99855
h1SMnT0035453.1	579	380	1	0.0683204
h1SMnT0035220.1	677	478	6.08286	0.33038
h1SMnT0035221.1	572	373	0	0
h1SMnT0035201.1	835	636	1.26558	0.0516615
h1SMcT0022884.1	1496	1297	21157.5	423.505
h1SMnT0035202.1	347	148	11.8453	2.07787
h1SMnT0035203.1	1152	953	6.97429	0.189995
h1SMnT0035393.1	386	187	0	0
h1SMnT0035394.1	1916	1717	447.268	6.76288
h1SMnT0035395.1	1740	1541	601.879	10.1401
h1SMnT0035396.1	2185	1986	0	0
h1SMnT0035397.1	3292	3093	0.237566	0.00199406
h1SMnT0035398.1	1777	1578	139.718	2.29869
h1SMcT0022700.1	1613	1414	181.88	3.33941
h1SMcT0022993.1	1141	942	0	0
h1SMnT0035346.1	308	109.017	0	0
h1SMcT0022813.1	1131	932	0	0
h1SMnT0035115.1	1710	1511	2.37602	0.0408243
h1SMnT0035116.1	1167	968	3	0.08046
h1SMnT0034994.1	1801	1602	6.71491e-06	1.08821e-07
h1SMnT0034995.1	520	321	0	0
h1SMnT0034996.1	1532	1333	1.62124e-06	3.15756e-08
h1SMnT0034997.1	2324	2125	156.239	1.90882
h1SMnT0034998.1	1365	1166	11.6277	0.258898
h1SMnT0034999.1	1694	1495	938.782	16.3026
h1SMnT0035000.1	561	362	0	0
h1SMnT0035001.1	3293	3094	0.386134	0.00324005
h1SMnT0035002.1	3290	3091	0.181391	0.00152353
h1SMcT0022768.1	1907	1708	92.8883	1.41191
h1SMnT0035039.1	505	306	0	0
h1SMnT0035040.1	897	698	2	0.074389
h1SMcT0022769.1	2740	2541	891.023	9.10371
h1SMcT0022770.1	1793	1594	51.8068	0.843786
h1SMnT0035041.1	319	120.004	0	0
h1SMnT0035336.1	1940	1741	448.884	6.69374
h1SMcT0022985.1	1708	1509	121.205	2.08529
h1SMcT0022986.2	4197	3998	116.012	0.753345
h1SMcT0022987.1	1736	1537	42	0.70943
h1SMcT0023070.1	5147	4948	30.7664	0.161429
h1SMcT0023071.1	3817	3618	57.1901	0.41038
h1SMnT0035473.1	248	52.4205	4.91891	2.43613
h1SMnT0035282.1	324	125.002	0	0
h1SMnT0035410.1	802	603	5.27179	0.226973
h1SMnT0035411.1	1866	1667	4.72785	0.0736312
h1SMnT0035412.1	446	247	123.123	12.9412
h1SMnT0035413.1	1162	963	1	0.0269592
h1SMnT0035414.1	455	256	8.57329	0.869443
h1SMcT0023036.1	515	316	0	0
h1SMnT0035415.1	274	75.5516	0	0
h1SMnT0035416.1	239	45.5517	2	1.13988
h1SMnT0035017.1	213	30.0561	0	0
h1SMnT0035018.1	1006	807	16.739	0.538507
h1SMnT0035019.1	234	42.0611	0.576736	0.355984
h1SMnT0035020.1	131	10.7988	0	0
h1SMnT0035021.1	207	27.3759	0	0
h1SMnT0035022.1	135	11.2077	0	0
h1SMnT0035023.1	407	208	19.7396	2.46381
h1SMnT0035024.1	220	33.5881	0	0
h1SMnT0035025.1	684	485	85.5966	4.58193
h1SMnT0035026.1	238	44.8343	0	0
h1SMnT0035027.1	243	48.5146	0	0
h1SMcT0022751.1	540	341	1	0.0761342
h1SMnT0035028.1	150	13.0193	0	0
h1SMcT0022752.1	3221	3022	235.629	2.02427
h1SMnT0035029.1	146	12.4884	0	0
h1SMcT0022842.1	1046	847	1.44381	0.0442549
h1SMcT0022922.1	9129	8930	1590.04	4.62263
h1SMcT0022849.2	2324	2125	0	0
h1SMcT0022701.1	817	618	22.9874	0.965683
h1SMcT0022702.1	676	477	461.407	25.1131
h1SMcT0022703.1	535	336	4.8943	0.378168
h1SMcT0022704.1	1049	850	119.584	3.65248
h1SMnT0034947.1	228	38.1945	0	0
h1SMnT0035417.1	202	25.369	0	0
h1SMcT0022754.1	524	325	0	0
h1SMcT0022755.1	2124	1925	1826.57	24.6343
h1SMnT0035033.1	550	351	12	0.887581
h1SMcT0022756.1	4972	4773	294.323	1.60091
h1SMnT0035034.1	528	329	1.66999	0.131781
h1SMcT0022757.1	1814	1615	175.33	2.8185
h1SMnT0035035.1	396	197	137.062	18.0628
h1SMcT0022758.1	1034	835	701.603	21.8142
h1SMnT0035036.17	1318	1119	328.392	7.61898
h1SMcT0022759.1	514	315	175.667	14.4782
h1SMnT0035037.1	353	154	0	0
h1SMnT0035275.1	259	61.7147	0	0
h1SMnT0035276.2	344	145	0	0
h1SMnT0035277.1	253	56.5345	0	0
h1SMcT0023024.1	3051	2852	387.48	3.52723
h1SMnT0035402.1	289	90.1399	0	0
h1SMcT0023042.2	1466	1267	1031.87	21.1438
h1SMnT0035427.1	1208	1009	35	0.900556
h1SMcT0022862.1	1026	827	2.51721	0.079022
h1SMnT0035170.2	655	456	71.2359	4.05572
h1SMcT0022863.1	1505	1306	107	2.12703
h1SMcT0022789.1	798	599	156	6.76132
h1SMnT0035068.1	373	174	451	67.2917
h1SMnT0035069.1	1659	1460	8.43766	0.150039
h1SMnT0035460.1	632	433	0	0
h1SMcT0023056.1	588	389	35.5319	2.37139
h1SMcT0022984.1	1142	943	7.22274	0.198849
h1SMnT0035359.1	697	498	62.9523	3.28183
h1SMnT0034915.1	218	32.5326	0	0
h1SMnT0034916.1	209	28.2352	0	0
h1SMnT0034917.1	232	40.7328	0	0
h1SMnT0034918.1	438	239	0	0
h1SMcT0022663.1	1497	1298	0	0
h1SMcT0022829.1	1057	858	0	0
h1SMcT0022830.1	371	172	0	0
h1SMnT0035145.1	3971	3772	0	0
h1SMnT0035444.1	202	25.369	0	0
h1SMnT0035445.1	540	341	0	0
h1SMnT0035446.1	441	242	0	0
h1SMcT0023050.1	519	320	8.01175	0.649997
h1SMnT0035455.1	341	142	0.62111	0.113557
h1SMcT0022918.1	2327	2128	272.922	3.32967
h1SMnT0035239.1	1818	1619	5	0.0801783
h1SMnT0035240.1	770	571	1.23148	0.0559918
h1SMnT0035241.1	620	421	0	0
h1SMnT0035136.1	309	110.015	6	1.4159
h1SMnT0035230.1	456	257	1.52125	0.153675
h1SMnT0035231.1	510	311	0	0
h1SMcT0022860.1	4973	4774	346.131	1.88232
h1SMcT0022647.1	2589	2390	0.00217925	2.36724e-05
h1SMcT0022648.1	629	430	0	0
h1SMnT0034902.1	468	269	0	0
h1SMcT0022649.1	2638	2439	0	0
h1SMnT0035064.1	502	303	3	0.257047
h1SMnT0035065.1	832	633	8.26592	0.339017
h1SMcT0022785.1	1558	1359	9.79824	0.187181
h1SMnT0035066.1	1891	1692	2.8382	0.0435488
h1SMcT0022786.1	1547	1348	2936	56.5458
h1SMcT0022787.1	3997	3798	45.2633	0.309403
h1SMnT0035363.1	257	59.9608	0	0
h1SMcT0023005.1	2141	1942	49.2487	0.658384
h1SMcT0022817.1	1546	1347	318.037	6.12978
h1SMnT0035117.1	904	705	0	0
h1SMcT0022818.1	1302	1103	274.175	6.45337
h1SMnT0035159.1	486	287	0	0
h1SMnT0035160.1	318	119.005	495.924	108.189
h1SMcT0022858.1	954	755	0	0
h1SMnT0035161.1	539	340	4.04642	0.308977
