target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	746.616	3	0.324754
h1SMnT0035429.1	433	245.899	12	3.94417
h1SMnT0035428.2	1171	979.616	8.72935	0.720205
h1SMnT0035430.1	225	65.7413	0	0
h1SMcT0022937.1	1148	956.616	1	0.0844876
h1SMnT0035345.1	487	298.148	0	0
h1SMcT0022992.1	5186	4994.62	10.9956	0.177929
h1SMnT0035168.1	667	475.929	0	0
h1SMnT0035169.1	682	490.881	0	0
h1SMnT0035364.1	3295	3103.62	0	0
h1SMnT0035365.1	822	630.644	0	0
h1SMnT0035366.1	3294	3102.62	46.5918	1.2137
h1SMnT0035367.1	2210	2018.62	329.885	13.2081
h1SMnT0035368.1	649	458.051	0	0
h1SMnT0035369.1	3295	3103.62	0	0
h1SMnT0035370.1	1798	1606.62	35.0377	1.7626
h1SMcT0023064.1	649	458.051	4.09738	0.722976
h1SMcT0022911.1	964	772.616	67.4809	7.05907
h1SMcT0022912.1	1707	1515.62	2.16139e-06	1.15259e-07
h1SMnT0035348.1	2018	1826.62	59.7699	2.64464
h1SMcT0022995.1	1592	1400.62	7.00774	0.40438
h1SMnT0035349.1	581	390.612	12.8909	2.66728
h1SMnT0035350.1	437	249.734	12.997	4.20627
h1SMnT0035351.1	251	85.2071	3	2.84562
h1SMnT0035439.1	173	32.4801	0	0
h1SMcT0023009.1	1809	1617.62	1.15912	0.0579141
h1SMnT0035408.1	676	484.91	0	0
h1SMnT0035149.1	469	280.602	1.74301	0.502041
h1SMcT0022739.1	1385	1193.62	0	0
h1SMcT0022740.2	1315	1123.62	59	4.2439
h1SMnT0035008.1	217	59.9794	0	0
h1SMnT0035009.1	403	217.464	0	0
h1SMnT0035304.1	214	57.8962	0	0
h1SMcT0023054.1	1130	938.616	0	0
h1SMcT0023055.1	5046	4854.62	23.5987	0.392884
h1SMcT0022976.1	1057	865.616	0.152216	0.0142123
h1SMnT0035249.1	307	130.533	0	0
h1SMnT0035250.1	410	224.091	5555	2003.51
h1SMnT0035251.1	2625	2433.62	1.01292	0.0336399
h1SMcT0022931.1	1208	1016.62	0	0
h1SMnT0035252.1	344	163.017	0	0
h1SMnT0035253.1	459	270.891	0	0
h1SMcT0022932.1	1030	838.616	195	18.7933
h1SMnT0035254.1	593	402.461	0	0
h1SMcT0022933.2	2471	2279.62	437.747	15.52
h1SMnT0035255.1	3386	3194.62	58.3646	1.4766
h1SMnT0035204.1	222	63.5862	0	0
h1SMnT0035205.1	1081	889.616	0	0
h1SMnT0035206.1	369	185.682	0	0
h1SMcT0022885.2	2036	1844.62	3.61115	0.158223
h1SMcT0022886.1	479	290.361	0	0
h1SMnT0035137.1	1237	1045.62	0	0
h1SMnT0035138.1	362	179.201	3.73781	1.68581
h1SMnT0035139.1	2159	1967.62	1.15956e-05	4.76305e-07
h1SMnT0035140.1	538	348.104	6.5387	1.51814
h1SMnT0035141.1	3293	3101.62	0	0
h1SMnT0035142.1	363	180.123	284.647	127.723
h1SMnT0035173.1	1063	871.616	0	0
h1SMnT0035174.1	867	675.631	2766.13	330.898
h1SMnT0035175.1	3291	3099.62	0	0
h1SMnT0035176.1	363	180.123	284.647	127.723
h1SMnT0035177.1	2432	2240.62	206.713	7.45644
h1SMcT0022892.1	2757	2565.62	428.971	13.5135
h1SMcT0022664.1	1587	1395.62	6.34619	0.367517
h1SMnT0034919.1	1713	1521.62	20.2939	1.07793
h1SMcT0022665.1	9704	9512.62	6.26353	0.053217
h1SMcT0022666.1	7223	7031.62	0	0
h1SMcT0022667.1	10811	10619.6	10.4382	0.0794418
h1SMnT0035274.2	204	51.1947	1	1.57872
h1SMcT0022950.1	1132	940.616	7.11992	0.611777
h1SMnT0035104.1	1776	1584.62	9167.59	467.587
h1SMnT0035105.1	369	185.682	0	0
h1SMnT0035106.1	677	485.9	6.17416	1.02698
h1SMcT0022811.1	4196	4004.62	6.8168	0.137578
h1SMnT0035107.1	906	714.631	41.5768	4.70219
h1SMcT0022812.1	3862	3670.62	3.92349	0.0863902
h1SMnT0035108.1	942	750.616	23.6963	2.55148
h1SMnT0035109.1	1235	1043.62	0	0
h1SMnT0035110.1	557	366.818	1.66942	0.367828
h1SMnT0035167.1	426	239.204	5	1.6894
h1SMcT0022861.1	1552	1360.62	14	0.831616
h1SMcT0023025.1	1272	1080.62	23.2111	1.73602
h1SMnT0035154.1	904	712.631	1.01606	0.115236
h1SMcT0022833.1	1591	1399.62	83.328	4.81186
h1SMcT0022893.1	2162	1970.62	0	0
h1SMcT0022736.1	505	315.676	4	1.02412
h1SMcT0022737.1	1029	837.616	35	3.37718
h1SMcT0022738.1	1350	1158.62	8	0.55806
h1SMnT0035322.1	217	59.9794	0	0
h1SMnT0035323.1	735	543.769	0	0
h1SMnT0035324.2	335	155.023	44.7923	23.3528
h1SMnT0035227.1	1397	1205.62	0	0
h1SMcT0022909.1	874	682.631	0	0
h1SMnT0035228.1	568	377.743	65.4342	14.0003
h1SMnT0035229.1	524	334.337	1	0.241739
h1SMcT0023038.1	2979	2787.62	516.238	14.9674
h1SMnT0035422.1	134	15.5053	0	0
h1SMcT0023039.2	1098	906.616	0	0
h1SMnT0035423.1	937	745.616	26	2.81831
h1SMnT0035424.1	2291	2099.62	37	1.42427
h1SMcT0023051.1	1760	1568.62	0	0
h1SMnT0035447.1	696	504.821	5.25029	0.840576
h1SMnT0035467.1	305	128.829	0	0
h1SMcT0022957.1	540	350.091	2	0.461722
h1SMcT0022958.1	458	269.934	62.9322	18.8428
h1SMcT0022975.1	1214	1022.62	0	0
h1SMnT0035371.1	220	62.1462	0	0
h1SMnT0035222.1	841	649.644	4	0.49764
h1SMcT0022906.1	785	593.656	0	0
h1SMnT0034950.1	246	81.3433	0	0
h1SMnT0035278.1	532	342.174	0	0
h1SMnT0035279.1	127	13.7941	0	0
h1SMcT0022952.1	2293	2101.62	53.1383	2.04355
h1SMnT0035280.1	972	780.616	9.76278	1.0108
h1SMnT0035281.1	1330	1138.62	1	0.0709828
h1SMcT0022934.1	19276	19084.6	579.835	2.45557
h1SMcT0022898.1	1257	1065.62	0	0
h1SMcT0022899.1	1154	962.616	0	0
h1SMcT0022900.1	2875	2683.62	0	0
h1SMcT0022901.1	1798	1606.62	1.50522e-05	7.57215e-07
h1SMnT0035418.1	379	194.979	0	0
h1SMnT0035419.1	572	381.713	0	0
h1SMcT0023037.1	4734	4542.62	39.0512	0.694798
h1SMnT0035420.1	226	66.4218	0	0
h1SMnT0035096.1	559	368.803	12.7956	2.80413
h1SMcT0022872.1	985	793.616	0	0
h1SMcT0022814.1	2646	2454.62	0	0
h1SMcT0022815.1	2022	1830.62	15	0.662254
h1SMcT0022816.1	3124	2932.62	13.0428	0.359456
h1SMcT0022656.1	6668	6476.62	18.2815	0.228137
h1SMnT0034905.1	1057	865.616	7.0952	0.662475
h1SMcT0022657.2	3525	3333.62	166.745	4.04266
h1SMnT0034906.1	553	362.891	2.70541	0.602544
h1SMnT0034907.1	1610	1418.62	32.7956	1.86845
h1SMnT0034908.1	674	482.92	8.77915	1.46929
h1SMnT0034909.1	344	163.017	0	0
h1SMnT0034910.1	874	682.631	9.76864	1.15659
h1SMcT0022658.1	895	703.631	19.4308	2.23191
h1SMnT0035333.1	518	328.45	0	0
h1SMcT0022983.2	1765	1573.62	120.51	6.18949
h1SMnT0035334.1	355	172.852	0	0
h1SMnT0035335.1	347	165.678	0	0
h1SMcT0022982.1	1733	1541.62	63.4327	3.32558
h1SMnT0035165.1	414	227.847	0	0
h1SMnT0035166.1	311	134.036	0	0
h1SMcT0022650.1	3691	3499.62	0	0
h1SMcT0022651.1	3742	3550.62	0	0
h1SMnT0034903.1	1789	1597.62	0	0
h1SMcT0022652.1	16757	16565.6	3.51505	0.0171496
h1SMcT0022653.1	7978	7786.62	0	0
h1SMnT0034904.1	2408	2216.62	0	0
h1SMcT0022643.1	1273	1081.62	178.935	13.3707
h1SMcT0022644.1	746	554.758	0	0
h1SMcT0022645.1	752	560.724	0	0
h1SMcT0022646.1	812	620.644	0	0
h1SMcT0022878.1	3135	2943.62	29.9351	0.821921
h1SMnT0035197.1	681	489.881	1.01903	0.168123
h1SMcT0022879.1	645	454.097	0	0
h1SMcT0022880.1	1003	811.616	11.4801	1.14321
h1SMnT0035198.1	3014	2822.62	62	1.7753
h1SMcT0022974.1	15547	15355.6	248.002	1.30533
h1SMnT0035321.1	630	439.186	0	0
h1SMnT0035305.1	1121	929.616	2879	250.304
h1SMnT0035306.1	1778	1586.62	2756.65	140.423
h1SMnT0035307.1	531	341.201	0	0
h1SMnT0035308.1	1309	1117.62	2663.59	192.622
h1SMnT0035309.1	1106	914.616	0	0
h1SMnT0035310.1	1917	1725.62	7264.51	340.246
h1SMnT0035311.1	1033	841.616	4.47071	0.429332
h1SMnT0035312.1	3291	3099.62	0	0
h1SMnT0035313.1	363	180.123	284.647	127.723
h1SMnT0035314.1	3292	3100.62	0	0
h1SMnT0035315.1	1694	1502.62	0	0
h1SMnT0035316.1	2161	1969.62	0	0
h1SMcT0022894.1	1956	1764.62	124.679	5.71051
h1SMnT0035285.1	673	481.92	0	0
h1SMnT0035286.1	153	22.4691	0	0
h1SMnT0035287.1	556	365.862	0	0
h1SMnT0035288.1	558	367.81	0	0
h1SMnT0035289.4	2122	1930.62	14.8053	0.619801
h1SMcT0022955.1	8642	8450.62	12.8824	0.123208
h1SMcT0023031.1	565	374.758	0	0
h1SMnT0035406.1	1639	1447.62	0	0
h1SMcT0023032.1	1505	1313.62	117.142	7.20736
h1SMnT0035407.1	2457	2265.62	11.7708	0.419905
h1SMcT0022953.1	2474	2282.62	0	0
h1SMcT0022996.1	3781	3589.62	29.6083	0.666648
h1SMcT0022890.1	1269	1077.62	0	0
h1SMnT0035209.1	395	209.895	0	0
h1SMcT0022891.1	597	406.437	1	0.198855
h1SMnT0035210.1	396	210.847	0	0
h1SMnT0035211.1	681	489.881	0	0
h1SMcT0022866.1	913	721.616	6.34601	0.710764
h1SMcT0022973.1	3555	3363.62	189.494	4.55322
h1SMnT0035320.1	1153	961.616	4	0.336193
h1SMnT0035457.1	224	65.0097	0	0
h1SMcT0023053.1	1061	869.616	86.1253	8.0045
h1SMnT0035458.1	385	200.558	7.92242	3.19263
h1SMcT0023003.1	902	710.631	99	11.2596
h1SMnT0035361.1	949	757.616	1	0.10668
h1SMnT0035362.1	212	56.5522	0	0
h1SMcT0023004.1	713	521.79	0	0
h1SMcT0022831.1	1756	1564.62	5.7561	0.297339
h1SMnT0035146.1	130	14.4784	0	0
h1SMnT0035147.1	329	149.773	0	0
h1SMnT0035148.1	441	253.54	0	0
h1SMcT0022832.1	1390	1198.62	111.548	7.52161
h1SMcT0022887.1	2842	2650.62	0	0
h1SMnT0035207.1	381	196.798	0	0
h1SMnT0035182.2	1784	1592.62	6	0.304488
h1SMnT0035183.1	1315	1123.62	0	0
h1SMcT0022782.1	1579	1387.62	396.179	23.0756
h1SMcT0022783.1	924	732.616	15.267	1.68426
h1SMnT0035061.1	497	307.838	0	0
h1SMcT0022784.1	1038	846.616	1.34747	0.128636
h1SMcT0023060.1	799	607.644	0	0
h1SMcT0022856.1	689	497.861	0	0
h1SMcT0022857.1	1071	879.616	3.29954	0.303173
h1SMcT0022920.1	6196	6004.62	141.022	1.89816
h1SMcT0022921.3	1402	1210.62	0	0
h1SMnT0035006.1	4147	3955.62	0	0
h1SMnT0035007.1	2193	2001.62	2	0.0807569
h1SMnT0035344.1	214	57.8962	0	0
h1SMnT0035122.1	651	460.051	62.6447	11.0055
h1SMnT0035425.1	499	309.801	0	0
h1SMnT0035426.1	325	146.248	0	0
h1SMcT0023008.1	2256	2064.62	296.985	11.6259
h1SMnT0035372.1	309	132.273	0	0
h1SMnT0035373.2	2430	2238.62	48.751	1.76009
h1SMnT0035343.1	112	14.8867	0	0
h1SMnT0035317.1	961	769.616	2.11558	0.22217
h1SMcT0022971.1	1182	990.616	34.4233	2.80852
h1SMcT0022823.1	2805	2613.62	58.3799	1.80531
h1SMnT0035111.1	308	131.403	0	0
h1SMnT0035112.1	328	148.889	0	0
h1SMnT0035113.2	311	134.036	0	0
h1SMnT0035114.1	344	163.017	0	0
h1SMcT0022964.1	936	744.616	19.5627	2.12338
h1SMnT0035299.1	1331	1139.62	0	0
h1SMnT0035300.1	364	181.049	0	0
h1SMnT0035301.1	468	279.642	14.965	4.3252
h1SMnT0035302.1	423	236.344	5	1.70985
h1SMcT0022965.1	2342	2150.62	1.82365	0.0685344
h1SMcT0022819.1	1349	1157.62	0	0
h1SMcT0022820.1	936	744.616	0	0
h1SMcT0022821.1	419	232.567	0	0
h1SMcT0022822.1	1557	1365.62	212.5	12.5765
h1SMnT0035030.1	1039	847.616	4.60697	0.439285
h1SMcT0023066.1	1434	1242.62	0	0
h1SMcT0023067.1	862	670.631	1	0.120517
h1SMcT0023043.1	1562	1370.62	1.58351	0.093376
h1SMnT0035101.1	350	168.334	0	0
h1SMnT0035468.1	109	16.1333	0	0
h1SMnT0035469.1	545	354.985	1	0.227678
h1SMnT0035470.2	1927	1735.62	14.268	0.664414
h1SMnT0035471.1	816	624.644	5	0.646947
h1SMnT0035472.1	1172	980.616	15.074	1.24239
h1SMnT0035246.1	1140	948.616	1.03892	0.0885161
h1SMcT0022926.1	1584	1392.62	0	0
h1SMcT0022927.1	1968	1776.62	17.7382	0.806952
h1SMcT0022928.1	780	588.668	1.64889e-08	2.26387e-09
h1SMnT0035247.1	2313	2121.62	2.22727	0.0848472
h1SMcT0022929.1	1978	1786.62	0	0
h1SMnT0035248.1	2480	2288.62	2.03512	0.0718699
h1SMcT0022930.1	1645	1453.62	0	0
h1SMnT0034948.1	1210	1018.62	57.2125	4.53953
h1SMnT0034949.1	1289	1097.62	0	0
h1SMnT0035257.1	2784	2592.62	0	0
h1SMcT0023023.3	2041	1849.62	553.921	24.2045
h1SMnT0035401.1	394	208.976	0	0
h1SMnT0035332.1	113	14.4873	0	0
h1SMcT0022767.1	2722	2530.62	74.1865	2.36935
h1SMnT0035038.1	911	719.616	2	0.224626
h1SMnT0035102.1	814	622.644	1	0.129805
h1SMnT0035103.1	354	171.952	0	0
h1SMcT0022809.1	2070	1878.62	1441.38	62.0113
h1SMcT0022810.1	1258	1066.62	1	0.0757744
h1SMnT0034938.1	1253	1061.62	2074.88	157.963
