target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	7	0.168115
h1SMnT0035429.1	433	234	48.7401	3.69678
h1SMnT0035428.2	1171	972	33.2789	0.607652
h1SMnT0035430.1	225	36.3941	1.64705	0.803211
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	2	0.123251
h1SMcT0022992.1	5186	4987	4.15766	0.0147966
h1SMnT0035168.1	667	468	1	0.0379233
h1SMnT0035169.1	682	483	1	0.0367456
h1SMnT0035364.1	3295	3096	0.670759	0.00384519
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	350.74	2.0113
h1SMnT0035367.1	2210	2011	0	0
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	46.2197	0.264959
h1SMnT0035370.1	1798	1599	26.4818	0.293936
h1SMcT0023064.1	649	450	14.058	0.55445
h1SMcT0022911.1	964	765	232.54	5.39497
h1SMcT0022912.1	1707	1508	124.228	1.46208
h1SMnT0035348.1	2018	1819	177.09	1.72788
h1SMcT0022995.1	1592	1393	1.69677	0.0216184
h1SMnT0035349.1	581	382	4.63553	0.215372
h1SMnT0035350.1	437	238	9.28665	0.692524
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	185.55	2.04545
h1SMnT0035408.1	676	477	0	0
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	0	0
h1SMcT0022740.2	1315	1116	180	2.8626
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	83.1771	0.304567
h1SMcT0022976.1	1057	858	0.165209	0.00341743
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	9762	821.124
h1SMnT0035251.1	2625	2426	5.09612	0.0372822
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	743	15.8687
h1SMnT0035254.1	593	394	1	0.045046
h1SMcT0022933.2	2471	2272	1502.73	11.7389
h1SMnT0035255.1	3386	3187	137.505	0.765751
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	0	0
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	7.45803	0.0720556
h1SMcT0022886.1	479	280	0	0
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	0	0
h1SMnT0035139.1	2159	1960	0.565429	0.00512005
h1SMnT0035140.1	538	339	0	0
h1SMnT0035141.1	3293	3094	0.972608	0.00557918
h1SMnT0035142.1	363	164	121.313	13.1286
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	1260.97	33.5027
h1SMnT0035175.1	3291	3092	0.453412	0.00260259
h1SMnT0035176.1	363	164	121.313	13.1286
h1SMnT0035177.1	2432	2233	0	0
h1SMcT0022892.1	2757	2558	1177.52	8.16999
h1SMcT0022664.1	1587	1388	0	0
h1SMnT0034919.1	1713	1514	26.6559	0.312479
h1SMcT0022665.1	9704	9505	20.8449	0.0389224
h1SMcT0022666.1	7223	7024	0	0
h1SMcT0022667.1	10811	10612	28.3936	0.047487
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	32.3853	0.616054
h1SMnT0035104.1	1776	1577	1494.03	16.8143
h1SMnT0035105.1	369	170	0.00672321	0.000701908
h1SMnT0035106.1	677	478	4.35296	0.161625
h1SMcT0022811.1	4196	3997	4.63751	0.0205922
h1SMnT0035107.1	906	707	47.0958	1.18227
h1SMcT0022812.1	3862	3663	0	0
h1SMnT0035108.1	942	743	53.9128	1.28782
h1SMnT0035109.1	1235	1036	0	0
h1SMnT0035110.1	557	358	0	0
h1SMnT0035167.1	426	227	78.819	6.16251
h1SMcT0022861.1	1552	1353	95.7935	1.25658
h1SMcT0023025.1	1272	1073	42.4291	0.701806
h1SMnT0035154.1	904	705	3	0.0755239
h1SMcT0022833.1	1591	1392	401.366	5.11746
h1SMcT0022893.1	2162	1963	1.29838	0.011739
h1SMcT0022736.1	505	306	4	0.232002
h1SMcT0022737.1	1029	830	106	2.26663
h1SMcT0022738.1	1350	1151	15	0.231296
h1SMnT0035322.1	217	32.019	0	0
h1SMnT0035323.1	735	536	0	0
h1SMnT0035324.2	335	136	184.115	24.0271
h1SMnT0035227.1	1397	1198	0	0
h1SMcT0022909.1	874	675	18.1423	0.477024
h1SMnT0035228.1	568	369	1159.38	55.7639
h1SMnT0035229.1	524	325	1	0.0546096
h1SMcT0023038.1	2979	2780	1991.9	12.7168
h1SMnT0035422.1	134	11.1029	0	0
h1SMcT0023039.2	1098	899	63.6636	1.25685
h1SMnT0035423.1	937	738	59	1.41889
h1SMnT0035424.1	2291	2092	89	0.755059
h1SMcT0023051.1	1760	1561	3	0.0341091
h1SMnT0035447.1	696	497	0	0
h1SMnT0035467.1	305	106.025	0	0
h1SMcT0022957.1	540	341	25.8722	1.34658
h1SMcT0022958.1	458	259	81.6224	5.59322
h1SMcT0022975.1	1214	1015	0	0
h1SMnT0035371.1	220	33.5881	0	0
h1SMnT0035222.1	841	642	1.50704	0.0416623
h1SMcT0022906.1	785	586	0	0
h1SMnT0034950.1	246	50.8321	0	0
h1SMnT0035278.1	532	333	0	0
h1SMnT0035279.1	127	10.4162	0	0
h1SMcT0022952.1	2293	2094	89.1563	0.755663
h1SMnT0035280.1	972	773	9	0.206641
h1SMnT0035281.1	1330	1131	12.1994	0.191438
h1SMcT0022934.1	19276	19077	622.872	0.579484
h1SMcT0022898.1	1257	1058	0	0
h1SMcT0022899.1	1154	955	0	0
h1SMcT0022900.1	2875	2676	0	0
h1SMcT0022901.1	1798	1599	0.000184249	2.04508e-06
h1SMnT0035418.1	379	180	0	0
h1SMnT0035419.1	572	373	0	0
h1SMcT0023037.1	4734	4535	127.821	0.50024
h1SMnT0035420.1	226	36.9844	0	0
h1SMnT0035096.1	559	360	0	0
h1SMcT0022872.1	985	786	0	0
h1SMcT0022814.1	2646	2447	0	0
h1SMcT0022815.1	2022	1823	8.78759	0.0855531
h1SMcT0022816.1	3124	2925	12.3735	0.0750789
h1SMcT0022656.1	6668	6469	60.1391	0.164996
h1SMnT0034905.1	1057	858	40.853	0.845064
h1SMcT0022657.2	3525	3326	240.41	1.28287
h1SMnT0034906.1	553	354	0	0
