target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	8	0.234448
h1SMnT0035429.1	433	234	18	1.66593
h1SMnT0035428.2	1171	972	12.7268	0.283565
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	1.11001	0.00482046
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	4.81881	0.216069
h1SMnT0035364.1	3295	3096	6.05332	0.0423441
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	297.71	2.08321
h1SMnT0035367.1	2210	2011	0	0
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	5.21288e-06	3.64651e-08
h1SMnT0035370.1	1798	1599	0	0
h1SMcT0023064.1	649	450	0.000275179	1.32435e-05
h1SMcT0022911.1	964	765	233.529	6.6112
h1SMcT0022912.1	1707	1508	0.000581429	8.35018e-06
h1SMnT0035348.1	2018	1819	108.551	1.29242
h1SMcT0022995.1	1592	1393	3.72367	0.0578923
h1SMnT0035349.1	581	382	0	0
h1SMnT0035350.1	437	238	5.07512	0.461817
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	9.50121	0.127807
h1SMnT0035408.1	676	477	1	0.0454027
h1SMnT0035149.1	469	270	0.942813	0.0756244
h1SMcT0022739.1	1385	1186	0	0
h1SMcT0022740.2	1315	1116	120	2.32872
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	1	0.106162
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	48.2238	0.215471
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	9264	950.86
h1SMnT0035251.1	2625	2426	1.01108	0.009026
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	544	14.1775
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	1034.4	9.86006
h1SMnT0035255.1	3386	3187	52.3138	0.355496
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	1	0.0245545
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	4.92599	0.0580744
h1SMcT0022886.1	479	280	0	0
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	0	0
h1SMnT0035139.1	2159	1960	3.04621	0.0336592
h1SMnT0035140.1	538	339	0	0
h1SMnT0035141.1	3293	3094	7.40142	0.0518078
h1SMnT0035142.1	363	164	23.1279	3.05417
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	639.937	20.7473
