target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	6.7011	0.167083
h1SMnT0035429.1	433	234	17.517	1.37935
h1SMnT0035428.2	1171	972	34.449	0.653042
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	6.12838	0.0226432
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	2	0.0762982
h1SMnT0035364.1	3295	3096	0.276283	0.00164432
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	116.229	0.691966
h1SMnT0035367.1	2210	2011	0	0
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	1.63787e-08	9.74788e-11
h1SMnT0035370.1	1798	1599	26.4206	0.304457
h1SMcT0023064.1	649	450	20.9834	0.859202
h1SMcT0022911.1	964	765	248.242	5.97923
h1SMcT0022912.1	1707	1508	147.676	1.80443
h1SMnT0035348.1	2018	1819	163.894	1.6602
h1SMcT0022995.1	1592	1393	48.6046	0.64292
h1SMnT0035349.1	581	382	6.45016	0.311128
h1SMnT0035350.1	437	238	8.60839	0.666464
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	3.88818	0.0444991
h1SMnT0035408.1	676	477	0	0
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	0	0
h1SMcT0022740.2	1315	1116	201	3.31866
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	85.097	0.323499
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	9457	825.852
h1SMnT0035251.1	2625	2426	3.06298	0.023264
h1SMcT0022931.1	1208	1009	1	0.0182616
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	714	15.8317
h1SMnT0035254.1	593	394	2	0.093533
h1SMcT0022933.2	2471	2272	1274.26	10.3343
h1SMnT0035255.1	3386	3187	100.515	0.581137
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	0	0
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	2.58977	0.0259767
h1SMcT0022886.1	479	280	0	0
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	5.72613	0.647299
h1SMnT0035139.1	2159	1960	0.727186	0.0068363
h1SMnT0035140.1	538	339	0	0
h1SMnT0035141.1	3293	3094	0.479324	0.00285456
h1SMnT0035142.1	363	164	289.293	32.5031
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	2299.57	63.4311
h1SMnT0035175.1	3291	3092	0.0736972	0.00043918
h1SMnT0035176.1	363	164	289.293	32.5031
h1SMnT0035177.1	2432	2233	0	0
h1SMcT0022892.1	2757	2558	1074.48	7.7398
h1SMcT0022664.1	1587	1388	9.03094	0.119888
h1SMnT0034919.1	1713	1514	39.1434	0.476391
h1SMcT0022665.1	9704	9505	0	0
h1SMcT0022666.1	7223	7024	11.9628	0.031382
h1SMcT0022667.1	10811	10612	21.6599	0.037609
h1SMnT0035274.2	204	26.1481	0	0
