target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	6	0.190654
h1SMnT0035429.1	433	234	22.7206	2.28005
h1SMnT0035428.2	1171	972	22.2703	0.53802
h1SMnT0035430.1	225	36.3941	1	0.645222
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	5.48896	0.0258458
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	0	0
h1SMnT0035364.1	3295	3096	1.1195	0.00849106
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	327.163	2.48223
h1SMnT0035367.1	2210	2011	0	0
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	0	0
h1SMnT0035370.1	1798	1599	0	0
h1SMcT0023064.1	649	450	18.1945	0.949439
h1SMcT0022911.1	964	765	246.443	7.56474
h1SMcT0022912.1	1707	1508	145.389	2.26396
h1SMnT0035348.1	2018	1819	87.2346	1.12615
h1SMcT0022995.1	1592	1393	1.4125	0.0238109
h1SMnT0035349.1	581	382	0	0
h1SMnT0035350.1	437	238	9.3865	0.926118
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	1.79588	0.0261933
h1SMnT0035408.1	676	477	0	0
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	0	0
h1SMcT0022740.2	1315	1116	158	3.32455
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	1.36962	0.0345455
h1SMcT0023055.1	5046	4847	40.5289	0.19635
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	8483	944.075
h1SMnT0035251.1	2625	2426	5.07606	0.0491332
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	604	17.0677
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	942.236	9.73848
h1SMnT0035255.1	3386	3187	60.3081	0.444358
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	0	0
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	7.38428	0.0943927
h1SMcT0022886.1	479	280	0	0
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	0	0
h1SMnT0035139.1	2159	1960	0.480261	0.00575388
h1SMnT0035140.1	538	339	11.8896	0.823581
h1SMnT0035141.1	3293	3094	2.48025	0.0188241
h1SMnT0035142.1	363	164	88.3264	12.647
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	1494.81	52.547
h1SMnT0035175.1	3291	3092	0.831483	0.00631471
h1SMnT0035176.1	363	164	88.3264	12.647
h1SMnT0035177.1	2432	2233	0	0
h1SMcT0022892.1	2757	2558	617.966	5.67288
h1SMcT0022664.1	1587	1388	11.1865	0.189253
h1SMnT0034919.1	1713	1514	16.999	0.263655
h1SMcT0022665.1	9704	9505	11.2634	0.0278263
h1SMcT0022666.1	7223	7024	0	0
h1SMcT0022667.1	10811	10612	17.5551	0.038846
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	25.1022	0.631786
h1SMnT0035104.1	1776	1577	2331.31	34.7143
h1SMnT0035105.1	369	170	1.72057e-05	2.37664e-06
h1SMnT0035106.1	677	478	7.26424	0.356863
h1SMcT0022811.1	4196	3997	0	0
h1SMnT0035107.1	906	707	101.607	3.37478
h1SMcT0022812.1	3862	3663	2.15103	0.0137895
h1SMnT0035108.1	942	743	42.7713	1.35177
h1SMnT0035109.1	1235	1036	0	0
h1SMnT0035110.1	557	358	0	0
h1SMnT0035167.1	426	227	59.3256	6.137
h1SMcT0022861.1	1552	1353	60.8342	1.05582
h1SMcT0023025.1	1272	1073	0.727811	0.0159279
h1SMnT0035154.1	904	705	0	0
h1SMcT0022833.1	1591	1392	363.25	6.12781
h1SMcT0022893.1	2162	1963	0	0
h1SMcT0022736.1	505	306	0.268293	0.0205886
h1SMcT0022737.1	1029	830	71	2.00872
h1SMcT0022738.1	1350	1151	17.035	0.347541
h1SMnT0035322.1	217	32.019	0	0
h1SMnT0035323.1	735	536	0	0
h1SMnT0035324.2	335	136	81.7679	14.1183
h1SMnT0035227.1	1397	1198	1.14472	0.0224378
h1SMcT0022909.1	874	675	0	0
h1SMnT0035228.1	568	369	723.335	46.0313
h1SMnT0035229.1	524	325	0	0
h1SMcT0023038.1	2979	2780	1321.87	11.1657
h1SMnT0035422.1	134	11.1029	0	0
h1SMcT0023039.2	1098	899	27.5127	0.718643
h1SMnT0035423.1	937	738	36	1.14548
h1SMnT0035424.1	2291	2092	51.7803	0.581223
h1SMcT0023051.1	1760	1561	8	0.120345
h1SMnT0035447.1	696	497	0	0
h1SMnT0035467.1	305	106.025	0	0
h1SMcT0022957.1	540	341	9.35	0.643868
h1SMcT0022958.1	458	259	48.6786	4.41345
h1SMcT0022975.1	1214	1015	0	0
h1SMnT0035371.1	220	33.5881	0	0
h1SMnT0035222.1	841	642	5.85869	0.214292
h1SMcT0022906.1	785	586	0	0
